comparison,model,dataset,reference_condition,condition,common_problem_count,reference_problem_mean,condition_problem_mean,problem_mean_difference,difference_interval_low,difference_interval_high,problems_better,problems_same,problems_worse,reference_file,condition_file
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,sentence_reversal,30,0.76875,0.7833333333333333,0.014583333333333334,-0.025,0.05625,9,13,8,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_sentence_reversal_s42_20260323_050845.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,snake_horizontal,30,0.76875,0.004166666666666667,-0.7645833333333333,-0.88125,-0.6291666666666667,0,2,28,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_snake_horizontal_s42_20260323_165727.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,snake_vertical,30,0.76875,0.0,-0.76875,-0.8854166666666666,-0.6333333333333333,0,2,28,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_snake_vertical_s42_20260323_165727.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,split_reversal,30,0.76875,0.0,-0.76875,-0.8854166666666666,-0.6333333333333333,0,2,28,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_split_reversal_s42_20260323_050845.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,word_reversal,30,0.76875,0.12916666666666668,-0.6395833333333333,-0.7625,-0.5041666666666667,0,2,28,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_word_reversal_s42_20260323_050845.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,wrappers,30,0.76875,0.32916666666666666,-0.4395833333333333,-0.5604166666666667,-0.3145833333333333,1,4,25,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_wrappers_s42_20260323_050845.json
compound_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:compound,compound:d1,30,0.7729166666666667,0.7145833333333333,-0.058333333333333334,-0.12083333333333333,0.0,6,8,16,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260330_165948.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_compound_s42_20260330_172942.json
compound_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:compound,compound:d2,30,0.7729166666666667,0.5958333333333333,-0.17708333333333334,-0.25,-0.11458333333333333,0,7,23,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260330_165948.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_compound_s42_20260403_071356.json
compound_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:compound,compound:d3,30,0.7729166666666667,0.4875,-0.28541666666666665,-0.36875,-0.20416666666666666,0,4,26,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260330_165948.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_compound_s42_20260405_054949.json
passive_context_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:compound,passive_context:repeat:d3,30,0.7729166666666667,0.25625,-0.5166666666666667,-0.6520833333333333,-0.375,0,4,26,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260330_165948.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_passive_context_d3_s42_20260805_180437.json
passive_context_vs_compound,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,compound:d3,passive_context:repeat:d3,30,0.4875,0.25625,-0.23125,-0.3229166666666667,-0.13958333333333334,5,5,20,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_compound_s42_20260405_054949.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_passive_context_d3_s42_20260805_180437.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,interleaved_context_line,30,0.7520833333333333,0.43125,-0.32083333333333336,-0.4270833333333333,-0.21666666666666667,0,7,23,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_line_s42_20260413_060149.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,interleaved_context_symbol,30,0.7520833333333333,0.0,-0.7520833333333333,-0.8645833333333334,-0.6229166666666667,0,3,27,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_symbol_s42_20260413_060149.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,interleaved_context_word,30,0.7520833333333333,0.004166666666666667,-0.7479166666666667,-0.8583333333333333,-0.61875,0,3,27,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_word_s42_20260413_060149.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,not_not,30,0.7520833333333333,0.64375,-0.10833333333333334,-0.21041666666666667,-0.027083333333333334,6,8,16,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_not_not_s42_20260413_060149.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,opposites,30,0.7520833333333333,0.5854166666666667,-0.16666666666666666,-0.2791666666666667,-0.06666666666666667,4,13,13,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_opposites_s42_20260413_060149.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,rail_fence,30,0.7520833333333333,0.0,-0.7520833333333333,-0.8645833333333334,-0.6229166666666667,0,3,27,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_rail_fence_s42_20260413_134136.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,rectangle_perimeter,30,0.7520833333333333,0.052083333333333336,-0.7,-0.81875,-0.56875,1,2,27,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_rectangle_perimeter_s42_20260413_134136.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,sentence_reversal,30,0.7520833333333333,0.7270833333333333,-0.025,-0.08958333333333333,0.025,9,14,7,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_sentence_reversal_s42_20260413_060149.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,snake_horizontal,30,0.7520833333333333,0.04375,-0.7083333333333334,-0.825,-0.5770833333333333,1,2,27,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_snake_horizontal_s42_20260413_134136.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,snake_vertical,30,0.7520833333333333,0.0,-0.7520833333333333,-0.8645833333333334,-0.6229166666666667,0,3,27,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_snake_vertical_s42_20260413_134136.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,split_reversal,30,0.7520833333333333,0.01875,-0.7333333333333333,-0.8416666666666667,-0.60625,0,3,27,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_split_reversal_s42_20260413_060149.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,word_reversal,30,0.7520833333333333,0.08541666666666667,-0.6666666666666666,-0.7875,-0.5270833333333333,0,4,26,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_word_reversal_s42_20260413_060149.json
perturbation_vs_baseline,nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,wrappers,30,0.7520833333333333,0.34375,-0.4083333333333333,-0.54375,-0.2791666666666667,2,5,23,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_wrappers_s42_20260413_060149.json
compound_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:compound,compound:d1,30,0.78125,0.7729166666666667,-0.008333333333333333,-0.04583333333333333,0.03125,4,21,5,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260322_013121.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_compound_s42_20260323_131644.json
compound_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:compound,compound:d2,30,0.78125,0.7145833333333333,-0.06666666666666667,-0.11041666666666666,-0.029166666666666667,4,12,14,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260322_013121.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_compound_s42_20260320_114746.json
compound_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:compound,compound:d3,30,0.78125,0.7125,-0.06875,-0.11875,-0.027083333333333334,2,16,12,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260322_013121.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_compound_s42_20260321_212959.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,interleaved_context_line,30,0.7770833333333333,0.6979166666666666,-0.07916666666666666,-0.15416666666666667,-0.025,3,15,12,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_interleaved_context_line_s42_20260303_145000.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,interleaved_context_symbol,30,0.7770833333333333,0.0125,-0.7645833333333333,-0.8708333333333333,-0.64375,0,2,28,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_interleaved_context_symbol_s42_20260303_145000.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,interleaved_context_word,30,0.7770833333333333,0.39166666666666666,-0.3854166666666667,-0.5020833333333333,-0.275,0,5,25,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_interleaved_context_word_s42_20260303_145000.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,not_not,30,0.7770833333333333,0.6916666666666667,-0.08541666666666667,-0.16875,-0.014583333333333334,3,17,10,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_not_not_s42_20260311_192740.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,opposites,30,0.7770833333333333,0.6895833333333333,-0.0875,-0.15,-0.035416666666666666,2,15,13,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_opposites_s42_20260303_145000.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,rail_fence,30,0.7770833333333333,0.0020833333333333333,-0.775,-0.8833333333333333,-0.6520833333333333,0,2,28,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_rail_fence_s42_20260303_145000.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,rectangle_perimeter,30,0.7770833333333333,0.2625,-0.5145833333333333,-0.6291666666666667,-0.4,0,3,27,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_rectangle_perimeter_s42_20260313_041750.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,sentence_reversal,30,0.7770833333333333,0.7416666666666667,-0.035416666666666666,-0.07083333333333333,-0.004166666666666667,2,22,6,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_sentence_reversal_s42_20260312_025701.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,snake_horizontal,30,0.7770833333333333,0.4,-0.3770833333333333,-0.475,-0.2833333333333333,0,3,27,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_snake_horizontal_s42_20260313_041750.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,snake_vertical,30,0.7770833333333333,0.10625,-0.6708333333333333,-0.78125,-0.55,0,2,28,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_snake_vertical_s42_20260313_041750.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,split_reversal,30,0.7770833333333333,0.49583333333333335,-0.28125,-0.39166666666666666,-0.17916666666666667,1,8,21,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_split_reversal_s42_20260303_145000.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,word_reversal,30,0.7770833333333333,0.5333333333333333,-0.24375,-0.33958333333333335,-0.16041666666666668,0,7,23,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_word_reversal_s42_20260303_145000.json
perturbation_vs_baseline,openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,wrappers,30,0.7770833333333333,0.6270833333333333,-0.15,-0.25416666666666665,-0.0625,3,12,15,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_wrappers_s42_20260303_145000.json
compound_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:compound,compound:d1,30,0.7791666666666667,0.7229166666666667,-0.05625,-0.11041666666666666,-0.0125,3,16,11,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260401_114834.json,openai_gpt-oss-120b_MathArena_aime_2025_compound_s42_20260401_115741.json
compound_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:compound,compound:d2,30,0.7791666666666667,0.69375,-0.08541666666666667,-0.14583333333333334,-0.03333333333333333,4,13,13,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260401_114834.json,openai_gpt-oss-120b_MathArena_aime_2025_compound_s42_20260404_075545.json
compound_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:compound,compound:d3,30,0.7791666666666667,0.675,-0.10416666666666667,-0.15,-0.06458333333333334,1,9,20,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260401_114834.json,openai_gpt-oss-120b_MathArena_aime_2025_compound_s42_20260405_153738.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,interleaved_context_line,30,0.7729166666666667,0.7,-0.07291666666666667,-0.11458333333333333,-0.035416666666666666,2,13,15,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_interleaved_context_line_s42_20260413_151026.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,interleaved_context_symbol,30,0.7729166666666667,0.00625,-0.7666666666666667,-0.8666666666666667,-0.6520833333333333,0,1,29,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_interleaved_context_symbol_s42_20260413_151026.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,interleaved_context_word,30,0.7729166666666667,0.30625,-0.4666666666666667,-0.5833333333333334,-0.35,0,3,27,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_interleaved_context_word_s42_20260413_151026.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,not_not,30,0.7729166666666667,0.6958333333333333,-0.07708333333333334,-0.16041666666666668,-0.008333333333333333,7,13,10,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_not_not_s42_20260413_151026.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,opposites,30,0.7729166666666667,0.70625,-0.06666666666666667,-0.11875,-0.01875,4,13,13,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_opposites_s42_20260413_151026.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,rail_fence,30,0.7729166666666667,0.03125,-0.7416666666666667,-0.84375,-0.625,0,1,29,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_rail_fence_s42_20260413_151026.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,rectangle_perimeter,30,0.7729166666666667,0.29375,-0.4791666666666667,-0.5875,-0.36875,1,2,27,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_rectangle_perimeter_s42_20260413_151026.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,sentence_reversal,30,0.7729166666666667,0.7479166666666667,-0.025,-0.07083333333333333,0.016666666666666666,7,13,10,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_sentence_reversal_s42_20260413_151026.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,snake_horizontal,30,0.7729166666666667,0.3541666666666667,-0.41875,-0.5354166666666667,-0.3020833333333333,0,6,24,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_snake_horizontal_s42_20260413_151026.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,snake_vertical,30,0.7729166666666667,0.09583333333333334,-0.6770833333333334,-0.7833333333333333,-0.5604166666666667,0,1,29,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_snake_vertical_s42_20260413_151026.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,split_reversal,30,0.7729166666666667,0.32708333333333334,-0.44583333333333336,-0.5708333333333333,-0.32083333333333336,1,5,24,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_split_reversal_s42_20260413_151026.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,word_reversal,30,0.7729166666666667,0.33958333333333335,-0.43333333333333335,-0.55,-0.31666666666666665,0,5,25,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_word_reversal_s42_20260413_151026.json
perturbation_vs_baseline,openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,wrappers,30,0.7729166666666667,0.6,-0.17291666666666666,-0.2708333333333333,-0.0875,4,6,20,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,openai_gpt-oss-120b_MathArena_aime_2025_wrappers_s42_20260413_151026.json
